40
-1;3;1;1;-1;0;20
-1;3;1;1;1;0;22
-1;3;1;2;1;3;0
-1;3;1;2;-1;0;32
1;3;1;2;-1;10;0
-1;3;2;2;1;0;22
-1;3;2;2;-1;0;21
1;3;2;2;-1;16;0
1;3;2;1;-1;0;0
1;3;2;1;1;19;4
-1;3;2;1;1;0;20
-1;3;2;1;-1;0;17
1;3;2;2;1;22;0
1;0;2;2;-1;0;16
-1;0;2;2;-1;22;0
-1;0;2;2;1;22;0
-1;0;2;3;1;13;0
1;0;2;3;1;0;22
1;0;2;2;1;0;21
-1;0;1;2;1;0;10
-1;0;1;1;1;0;22
-1;0;1;1;-1;7;0
1;0;1;1;-1;0;30
1;1;1;1;-1;0;0
1;1;1;2;-1;0;0
-1;1;1;2;-1;0;15
-1;1;2;2;-1;0;22
-1;1;2;2;1;0;21
-1;1;1;2;1;0;21
-1;1;1;3;1;0;20
-1;1;1;0;1;3;0
-1;1;2;0;1;0;20
1;1;2;0;1;17;0
1;1;2;0;-1;15;0
-1;1;2;0;-1;0;21
1;1;2;2;-1;14;0
1;1;2;2;1;18;0
-1;2;2;0;1;22;0
-1;2;2;2;1;21;0
1;2;2;2;1;0;22
-1;2;2;1;-1;10;0
1;2;2;1;-1;0;28
1;2;2;0;-1;0;22
-1;2;2;0;-1;22;0
1;2;2;0;1;0;22
1;2;2;1;1;0;23
1;3;2;0;-1;22;0
1;3;2;0;1;22;0
-1;3;2;0;1;0;23
1;3;1;0;-1;2;0
-1;3;1;0;-1;0;1
-1;3;1;0;1;0;27
-1;3;1;3;1;0;0
1;0;2;1;-1;0;26
-1;0;2;1;-1;6;0
-1;0;2;1;1;22;0
1;0;2;1;1;1;22
-1;2;2;1;1;0;0
-1;2;1;1;-1;0;20
1;2;1;1;-1;0;1
1;2;1;0;-1;0;20
1;2;1;0;1;0;21
-1;2;1;1;1;12;0
-1;2;1;0;-1;4;1
-1;2;1;3;-1;7;0
-1;2;1;3;1;0;0
-1;2;1;0;1;0;21
1;2;1;3;1;16;2
1;2;2;3;1;0;21
1;2;2;3;-1;0;22
-1;2;2;3;-1;16;0
-1;2;2;3;1;22;0
1;1;2;3;1;23;0
1;1;2;3;-1;19;0
-1;1;2;3;-1;0;28
-1;1;2;3;1;0;20
1;0;2;0;1;0;22
1;0;1;0;1;18;0
1;1;1;2;1;0;0
-1;0;1;2;-1;8;0
1;2;1;3;-1;0;22
1;2;1;2;1;2;0
1;3;1;2;1;18;1
-1;3;2;0;-1;1;21
1;0;1;0;-1;1;32
-1;0;1;0;-1;8;0
1;0;1;2;-1;1;21
-1;0;2;0;1;3;0
-1;0;1;0;1;3;0
1;1;1;0;-1;7;0
-1;1;1;0;-1;0;22
1;0;2;3;-1;1;20
-1;0;2;3;-1;6;1
-1;0;1;3;-1;0;2
1;3;1;1;-1;0;0
1;3;1;1;1;0;0
1;3;1;0;1;8;0
1;3;1;3;-1;0;1
1;3;1;3;1;0;14
1;3;2;3;1;0;0
-1;2;1;2;1;0;2
1;2;2;2;-1;0;22
-1;2;2;2;-1;4;0
1;2;1;2;-1;0;11
1;2;1;1;1;0;22
1;1;1;3;-1;4;0
-1;1;1;3;-1;0;22
1;3;2;3;-1;0;0
-1;1;1;1;-1;0;22
-1;1;2;1;1;0;36
1;0;1;3;-1;0;14
1;0;1;1;1;3;0
-1;0;1;3;1;0;0
1;0;1;3;1;0;22
-1;3;2;3;1;0;20
1;0;1;2;1;0;22
1;1;1;3;1;0;0
1;1;2;1;1;0;0
-1;1;2;1;-1;0;23
-1;3;2;3;-1;0;22
-1;1;1;1;1;0;1
1;1;2;1;-1;0;0
-1;0;2;0;-1;0;0
-1;2;1;2;-1;0;0
1;0;2;0;-1;0;2
-1;3;1;3;-1;0;22
1;1;1;0;1;1;15
1;1;1;1;1;0;0
1;2;2;3;0;0;21
1;2;2;0;0;0;20
1;3;2;0;0;10;0
-1;3;2;0;0;0;21
-1;2;2;0;0;0;0
-1;3;2;3;0;0;22
-1;3;2;2;0;0;20
-1;0;2;2;0;9;0
1;3;2;3;0;0;0
1;0;2;3;0;0;20
-1;3;1;0;0;0;21
-1;3;1;3;0;0;21
-1;3;1;2;0;0;21
1;0;2;2;0;0;21
1;3;2;2;0;0;0
-1;2;2;3;0;0;0
-1;0;2;3;0;0;0
